,sniffing,baseline_subtracted,time,subject,expression,eid
653,615.6658384969626,-119.1060865132996,0.3999999999999998,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
654,578.4329645933359,-156.3389604169262,0.4999999999999998,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
655,554.8726835943808,-179.89924141588133,0.5999999999999996,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
656,584.9227581780308,-149.84916683223136,0.6999999999999997,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
657,588.5866126576935,-146.18531235256856,0.7999999999999998,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
658,567.1241631059117,-167.6477619043504,0.8999999999999997,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
659,550.9161945679622,-183.8557304422999,0.9999999999999996,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
660,574.8757789949981,-159.8961460152641,1.0999999999999996,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
661,574.5676435328625,-160.20428147739972,1.1999999999999997,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
662,512.3168841913293,-222.45504081893287,1.2999999999999996,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
663,513.9717140047428,-220.80021100551937,1.3999999999999995,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
664,573.258341768514,-161.5135832417482,1.4999999999999996,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
665,641.8656136998305,-92.9063113104316,1.5999999999999996,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
666,668.7225605046159,-66.04936450564624,1.6999999999999993,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
667,612.1330642060715,-122.63886080419074,1.7999999999999994,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
668,600.1009687472351,-134.67095626302697,1.8999999999999995,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
669,572.3235117302207,-162.44841328004136,1.9999999999999996,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
670,556.0571023834173,-178.71482262684492,2.0999999999999996,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
671,587.5566958260875,-147.21522918417463,2.1999999999999993,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
672,614.5068844713801,-120.26504053888208,2.2999999999999994,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
673,675.5569944551553,-59.214930555106854,2.3999999999999995,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
674,785.9390145872497,51.16708957698767,2.499999999999999,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
675,846.2541929822299,111.48226797196784,2.599999999999999,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
676,852.4904472399596,117.71852222969737,2.6999999999999993,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
677,833.1526660906804,98.3807410804183,2.7999999999999994,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
678,784.1415441909304,49.36961918066821,2.8999999999999995,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
679,688.6562275251393,-46.1156974851228,2.999999999999999,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
680,627.6468825780101,-107.12504243225202,3.099999999999999,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
681,605.328665584515,-129.4432594257472,3.1999999999999993,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
682,629.3480864867053,-105.4238385235569,3.299999999999999,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
683,650.8469783538078,-83.92494665645427,3.399999999999999,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
684,665.2839267874118,-69.48799822285035,3.499999999999999,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
685,702.9982292104763,-31.773695799785802,3.5999999999999988,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
686,771.8917316085359,37.11980659827375,3.6999999999999993,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
687,800.755422178944,65.98349716868172,3.799999999999999,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
688,854.6618752537823,119.8899502435202,3.8999999999999986,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
689,832.1646904652824,97.39276545502024,3.999999999999999,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
690,231.90068645159212,9.494340058092984,-0.5,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
691,224.55815814515464,2.1518117516554987,-0.4,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
692,234.73882055677862,12.332474163279523,-0.30000000000000004,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
693,226.8366006780227,4.430254284523556,-0.20000000000000007,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
694,210.60915254169322,-11.797193851805915,-0.10000000000000009,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
695,201.2782660977551,-21.128080295744027,-1.1102230246251565e-16,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
696,195.41733137035735,-26.989015023141775,0.09999999999999987,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
697,175.6778043618112,-46.72854203168792,0.19999999999999984,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
698,153.82394698823245,-68.58239940526668,0.2999999999999998,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
699,136.2033908678722,-86.20295552562692,0.3999999999999998,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
700,142.92373241093424,-79.4826139825649,0.4999999999999998,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
701,148.75396745115157,-73.65237894234755,0.5999999999999996,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
702,146.4431526952404,-75.96319369825873,0.6999999999999997,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
703,135.5696504328405,-86.83669596065862,0.7999999999999998,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
704,124.26521049304756,-98.14113590045156,0.8999999999999997,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
705,114.89251164105994,-107.5138347524392,0.9999999999999996,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
706,120.8629446840421,-101.54340170945702,1.0999999999999996,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
707,141.36659127066946,-81.03975512282966,1.1999999999999997,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
708,160.12858303021204,-62.27776336328709,1.2999999999999996,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
709,166.56140882496138,-55.84493756853777,1.3999999999999995,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
710,173.1279154944133,-49.27843089908581,1.4999999999999996,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
711,190.28053228304697,-32.12581411045215,1.5999999999999996,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
712,216.63856871517265,-5.7677776783264445,1.6999999999999993,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
713,227.78572566145715,5.379379267958049,1.7999999999999994,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
714,223.3613240420618,0.9549776485626547,1.8999999999999995,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
715,204.10957433663526,-18.296772056863833,1.9999999999999996,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
716,176.38087616048452,-46.025470233014595,2.0999999999999996,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
717,154.99713276872163,-67.40921362477748,2.1999999999999993,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
718,127.60481831230278,-94.80152808119634,2.2999999999999994,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
719,127.38561071893986,-95.02073567455926,2.3999999999999995,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
720,132.54695556969995,-89.85939082379917,2.499999999999999,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
721,143.0936503039098,-79.31269608958932,2.599999999999999,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
722,150.62315458139975,-71.78319181209936,2.6999999999999993,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
723,162.38721220502777,-60.019134188471334,2.7999999999999994,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
724,151.1413576568999,-71.2649887365992,2.8999999999999995,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
725,170.56416795938162,-51.842178434117486,2.999999999999999,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
726,202.3068118651928,-20.099534528306325,3.099999999999999,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
727,232.0834709831854,9.67712458968628,3.1999999999999993,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
728,234.30489984712486,11.89855345362574,3.299999999999999,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
729,200.9881407414874,-21.41820565201172,3.399999999999999,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
730,166.80374227389464,-55.60260411960448,3.499999999999999,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
731,150.3707709628856,-72.03557543061352,3.5999999999999988,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
732,139.9431142117809,-82.4632321817182,3.6999999999999993,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
733,140.7682354795892,-81.63811091390993,3.799999999999999,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
734,145.84597151084523,-76.56037488265389,3.8999999999999986,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
735,156.26382271806983,-66.14252367542929,3.999999999999999,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
736,883.193418330377,81.58524352050979,-0.5,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
737,835.653041254945,34.044866445077744,-0.4,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
738,764.8110914328672,-36.797083377000014,-0.30000000000000004,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
739,786.7793593239517,-14.828815485915689,-0.20000000000000007,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
740,792.7347205656645,-8.87345424420281,-0.10000000000000009,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
741,808.2945295453801,6.686354735512818,-1.1102230246251565e-16,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
742,854.1068040419922,52.498629232124784,0.09999999999999987,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
743,823.5319414144769,21.923766604609554,0.19999999999999984,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
744,771.7369927126639,-29.871182097203373,0.2999999999999998,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
745,760.9998021597789,-40.608372650088306,0.3999999999999998,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
746,757.9418539993279,-43.66632081053941,0.4999999999999998,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
747,701.7645703033173,-99.84360450655,0.5999999999999996,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
748,688.8820433919942,-112.72613141787306,0.6999999999999997,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
749,671.7870046807373,-129.82117012913,0.7999999999999998,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
750,615.609138778621,-185.99903603124636,0.8999999999999997,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
751,626.5918870376157,-175.0162877722516,0.9999999999999996,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
752,712.8882972886558,-88.71987752121144,1.0999999999999996,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
753,802.8717938405623,1.2636190306950856,1.1999999999999997,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
754,771.0670650493662,-30.541109760500976,1.2999999999999996,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
755,656.5564359065758,-145.0517389032914,1.3999999999999995,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
756,629.9851338773414,-171.62304093252595,1.4999999999999996,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
757,747.4552963952993,-54.15287841456785,1.5999999999999996,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
758,914.5622957124549,112.95412090258766,1.6999999999999993,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
759,960.6961426334558,159.08796782358849,1.7999999999999994,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
760,897.207367348678,95.59919253881064,1.8999999999999995,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
761,740.5081898542969,-61.09998495557036,1.9999999999999996,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
762,650.7607342514549,-150.8474405584123,2.0999999999999996,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
763,564.2219639975331,-237.38621081233424,2.1999999999999993,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
764,499.73077995912035,-301.87739485074695,2.2999999999999994,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
765,506.3375239777145,-295.27065083215274,2.3999999999999995,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
766,571.4420951251196,-230.1660796847477,2.499999999999999,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
767,664.8942830855054,-136.71389172436187,2.599999999999999,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
768,623.8722387310919,-177.73593607877544,2.6999999999999993,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
769,533.3361517950892,-268.27202301477803,2.7999999999999994,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
770,566.3417766447086,-235.2663981651587,2.8999999999999995,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
771,661.6635612239811,-139.94461358588615,2.999999999999999,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
772,720.7276725012615,-80.88050230860564,3.099999999999999,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
773,716.4006761226326,-85.20749868723462,3.1999999999999993,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
774,712.9363542777352,-88.67182053213202,3.299999999999999,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
775,709.1517001244526,-92.45647468541463,3.399999999999999,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
776,733.409057043051,-68.19911776681631,3.499999999999999,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
777,782.2826287891496,-19.325546020717717,3.5999999999999988,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
778,871.9677312785182,70.35955646865085,3.6999999999999993,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
779,934.6738618553857,133.0656870455183,3.799999999999999,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
780,895.5541719180776,93.94599710821039,3.8999999999999986,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
781,788.1877089667701,-13.420465843097338,3.999999999999999,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
782,213.8609333422553,-27.174298947034053,-0.5,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
783,222.67391538721472,-18.361316902074638,-0.4,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
784,242.14861027321294,1.1133779839235587,-0.30000000000000004,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
785,254.13592544529303,13.100693156003654,-0.20000000000000007,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
786,257.498097740573,16.462865451283573,-0.10000000000000009,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
787,243.92343605637416,2.8882037670847853,-1.1102230246251565e-16,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
788,223.8946762031857,-17.140556086103686,0.09999999999999987,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
789,208.78062695207205,-32.25460533721732,0.19999999999999984,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
790,250.64755978982757,9.612327500538196,0.2999999999999998,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
791,289.06598244935225,48.03075016006285,0.3999999999999998,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
792,315.7733443230915,74.73811203380214,0.4999999999999998,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
793,284.6721457060633,43.63691341677395,0.5999999999999996,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
794,252.2498725992721,11.21464030998272,0.6999999999999997,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
795,253.21391270933597,12.178680420046573,0.7999999999999998,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
796,268.58143916970084,27.54620688041146,0.8999999999999997,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
797,282.39345551649143,41.35822322720207,0.9999999999999996,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
798,260.22358911783454,19.188356828545135,1.0999999999999996,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
799,218.87073548487936,-22.164496804409993,1.1999999999999997,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
800,221.0659142223679,-19.96931806692148,1.2999999999999996,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
801,237.07208405348763,-3.9631482358017336,1.3999999999999995,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
802,251.40191666204765,10.366684372758268,1.4999999999999996,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
803,261.579067145714,20.543834856424606,1.5999999999999996,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
804,271.5532623203839,30.51803003109454,1.6999999999999993,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
805,280.02143153301006,38.98619924372067,1.7999999999999994,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
806,294.85242727397116,53.81719498468178,1.8999999999999995,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
807,291.7055468143681,50.67031452507872,1.9999999999999996,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
808,278.0398710226273,37.00463873333795,2.0999999999999996,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
809,251.4298451398334,10.39461285054401,2.1999999999999993,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
810,227.35993562908294,-13.675296660206428,2.2999999999999994,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
811,232.93946387477538,-8.095768414513985,2.3999999999999995,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
812,318.2642377570417,77.22900546775236,2.499999999999999,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
813,386.4616252896726,145.4263930003832,2.599999999999999,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
814,448.44751630918313,207.41228401989375,2.6999999999999993,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
815,429.0601749314708,188.02494264218134,2.7999999999999994,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
816,377.873421143178,136.83818885388854,2.8999999999999995,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
817,346.4705480399749,105.43531575068552,2.999999999999999,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
818,315.4798095143565,74.44457722506708,3.099999999999999,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
819,298.9875562260154,57.952323936726046,3.1999999999999993,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
820,301.2321207589437,60.19688846965436,3.299999999999999,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
821,296.58582207439304,55.55058978510368,3.399999999999999,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
822,344.4387709586299,103.4035386693405,3.499999999999999,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
823,359.9582167732201,118.92298448393078,3.5999999999999988,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
824,369.06274466440715,128.0275123751178,3.6999999999999993,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
825,344.02552713072924,102.99029484143986,3.799999999999999,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
826,300.0307812960773,58.995549006787925,3.8999999999999986,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
827,298.92191121756076,57.886678928271365,3.999999999999999,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
828,1573.8704169388,85.84188138012328,-0.5,ZFM-03329,1,37ba7dd8-714f-4c63-a7e3-548e35d8664a
829,1565.5373432940112,77.50880773533457,-0.4,ZFM-03329,1,37ba7dd8-714f-4c63-a7e3-548e35d8664a
830,1436.8836227056784,-51.144912852998374,-0.30000000000000004,ZFM-03329,1,37ba7dd8-714f-4c63-a7e3-548e35d8664a
831,1441.8181632966348,-46.21037226204196,-0.20000000000000007,ZFM-03329,1,37ba7dd8-714f-4c63-a7e3-548e35d8664a
832,1458.503131484582,-29.525404074094528,-0.10000000000000009,ZFM-03329,1,37ba7dd8-714f-4c63-a7e3-548e35d8664a
833,1423.53135423643,-64.49718132224677,-1.1102230246251565e-16,ZFM-03329,1,37ba7dd8-714f-4c63-a7e3-548e35d8664a
834,1283.7979843452745,-204.23055121340207,0.09999999999999987,ZFM-03329,1,37ba7dd8-714f-4c63-a7e3-548e35d8664a
835,1249.334678837875,-238.6938567208017,0.19999999999999984,ZFM-03329,1,37ba7dd8-714f-4c63-a7e3-548e35d8664a
836,1416.0105157570258,-72.01801980165058,0.2999999999999998,ZFM-03329,1,37ba7dd8-714f-4c63-a7e3-548e35d8664a
837,1607.8794221244793,119.8508865658028,0.3999999999999998,ZFM-03329,1,37ba7dd8-714f-4c63-a7e3-548e35d8664a
838,1762.0442015184442,274.01566595976766,0.4999999999999998,ZFM-03329,1,37ba7dd8-714f-4c63-a7e3-548e35d8664a
839,1944.6062191662422,456.5776836075657,0.5999999999999996,ZFM-03329,1,37ba7dd8-714f-4c63-a7e3-548e35d8664a
840,1935.2598695582315,447.23133399955486,0.6999999999999997,ZFM-03329,1,37ba7dd8-714f-4c63-a7e3-548e35d8664a
841,1861.0832302604404,373.0546947017637,0.7999999999999998,ZFM-03329,1,37ba7dd8-714f-4c63-a7e3-548e35d8664a
842,1830.6212679205314,342.5927323618548,0.8999999999999997,ZFM-03329,1,37ba7dd8-714f-4c63-a7e3-548e35d8664a
843,1868.8049710386308,380.77643547995416,0.9999999999999996,ZFM-03329,1,37ba7dd8-714f-4c63-a7e3-548e35d8664a
844,1858.602651298737,370.57411574006045,1.0999999999999996,ZFM-03329,1,37ba7dd8-714f-4c63-a7e3-548e35d8664a
845,1836.6424517861178,348.61391622744117,1.1999999999999997,ZFM-03329,1,37ba7dd8-714f-4c63-a7e3-548e35d8664a
846,1846.7945467200652,358.76601116138846,1.2999999999999996,ZFM-03329,1,37ba7dd8-714f-4c63-a7e3-548e35d8664a
847,1892.7780072557744,404.74947169709776,1.3999999999999995,ZFM-03329,1,37ba7dd8-714f-4c63-a7e3-548e35d8664a
848,1942.3568280197835,454.3282924611067,1.4999999999999996,ZFM-03329,1,37ba7dd8-714f-4c63-a7e3-548e35d8664a
849,1951.246774038444,463.2182384797675,1.5999999999999996,ZFM-03329,1,37ba7dd8-714f-4c63-a7e3-548e35d8664a
850,1938.828846860275,450.8003113015984,1.6999999999999993,ZFM-03329,1,37ba7dd8-714f-4c63-a7e3-548e35d8664a
851,1918.4614378326396,430.43290227396307,1.7999999999999994,ZFM-03329,1,37ba7dd8-714f-4c63-a7e3-548e35d8664a
852,1991.1090281155632,503.0804925568867,1.8999999999999995,ZFM-03329,1,37ba7dd8-714f-4c63-a7e3-548e35d8664a
853,1938.1812053727633,450.1526698140867,1.9999999999999996,ZFM-03329,1,37ba7dd8-714f-4c63-a7e3-548e35d8664a
854,1899.6350614313717,411.606525872695,2.0999999999999996,ZFM-03329,1,37ba7dd8-714f-4c63-a7e3-548e35d8664a
855,1886.82677928466,398.7982437259836,2.1999999999999993,ZFM-03329,1,37ba7dd8-714f-4c63-a7e3-548e35d8664a
856,1832.6205109269788,344.59197536830237,2.2999999999999994,ZFM-03329,1,37ba7dd8-714f-4c63-a7e3-548e35d8664a
857,1651.1050814650284,163.07654590635173,2.3999999999999995,ZFM-03329,1,37ba7dd8-714f-4c63-a7e3-548e35d8664a
858,1483.1785288159704,-4.850006742706127,2.499999999999999,ZFM-03329,1,37ba7dd8-714f-4c63-a7e3-548e35d8664a
859,1444.1716819293067,-43.856853629369816,2.599999999999999,ZFM-03329,1,37ba7dd8-714f-4c63-a7e3-548e35d8664a
860,1506.2838954564327,18.25535989775599,2.6999999999999993,ZFM-03329,1,37ba7dd8-714f-4c63-a7e3-548e35d8664a
861,1612.3235289794663,124.29499342078981,2.7999999999999994,ZFM-03329,1,37ba7dd8-714f-4c63-a7e3-548e35d8664a
862,1561.4593064758262,73.43077091714962,2.8999999999999995,ZFM-03329,1,37ba7dd8-714f-4c63-a7e3-548e35d8664a
863,1543.9088013267249,55.880265768048375,2.999999999999999,ZFM-03329,1,37ba7dd8-714f-4c63-a7e3-548e35d8664a
